id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,apartment condition,sub_area,price
89849,2012-02-23,38,18.0,3.0,,,,,,,56,4656580.0
37188,2013-05-22,64,,17.0,,,,,,,72,4725837.5168
76762,2014-09-08,41,25.0,2.0,5.0,1.0,1964.0,2.0,5.0,2.0,52,4859040.0
38186,2014-05-05,55,33.0,2.0,5.0,2.0,1955.0,2.0,7.0,2.0,127,5201602.32
91038,2014-02-10,42,26.0,4.0,5.0,1.0,1961.0,2.0,5.0,2.0,16,5871340.0
96828,2014-10-06,37,17.0,3.0,25.0,1.0,1983.0,1.0,8.0,2.0,134,5749864.0
81945,2013-12-31,52,30.0,2.0,12.0,1.0,1983.0,2.0,8.0,3.0,10,5936127.2
23644,2013-11-16,43,,20.0,22.0,4.0,,1.0,1.0,,103,3839664.4279199997
36887,2013-10-25,34,19.0,11.0,12.0,5.0,1974.0,1.0,9.0,2.0,83,3834592.4
68585,2014-12-26,63,62.0,4.0,17.0,1.0,1981.0,3.0,6.0,3.0,40,8098400.0
83479,2014-08-23,56,36.0,1.0,7.0,1.0,1996.0,2.0,8.0,3.0,38,6073800.0
98893,2012-02-14,29,18.0,2.0,,,,,,,137,3968216.0
78242,2013-10-31,60,33.0,17.0,17.0,1.0,1983.0,2.0,10.0,3.0,10,5992816.0
99983,2014-07-22,45,28.0,10.0,12.0,5.0,1969.0,2.0,5.0,2.0,129,5498813.6
42004,2013-04-05,45,29.0,9.0,,,,,,,79,5466420.0
47942,2014-09-07,26,13.0,3.0,9.0,2.0,1968.0,1.0,6.0,2.0,40,4332644.0
21539,2012-11-11,38,19.0,15.0,,,,,,,14,4859040.0
91438,2014-04-30,51,31.0,3.0,12.0,5.0,1977.0,2.0,9.0,2.0,33,5587896.0
13146,2014-11-13,49,30.0,1.0,4.0,2.0,1952.0,2.0,7.0,2.0,36,1619680.0
63182,2014-07-15,86,,14.0,20.0,1.0,,3.0,10.0,1.0,54,10559382.284
45320,2014-12-09,59,59.0,11.0,24.0,1.0,2014.0,2.0,1.0,1.0,71,9237745.26968
89778,2015-03-13,76,44.0,5.0,17.0,1.0,1986.0,3.0,10.0,3.0,49,12957440.0
70571,2014-06-19,47,30.0,9.0,9.0,1.0,1969.0,2.0,6.0,2.0,12,5992816.0
69169,2013-05-27,84,45.0,14.0,,,,,,,17,3506219.28664
23858,2014-08-18,38,19.0,7.0,17.0,1.0,1984.0,1.0,8.0,3.0,50,5992816.0
82801,2013-12-17,51,,8.0,17.0,1.0,,2.0,0.0,,72,4142491.9483199995
48752,2014-08-10,74,74.0,3.0,1.0,1.0,,3.0,1.0,1.0,48,6438228.0
80990,2013-07-09,32,17.0,1.0,,,,,,,33,4292152.0
44578,2013-09-01,42,,4.0,1.0,6.0,,1.0,1.0,1.0,102,2690450.4480000003
11844,2012-11-07,32,19.0,3.0,,,,,,,7,4697072.0
76824,2014-07-08,54,54.0,1.0,5.0,6.0,0.0,2.0,12.0,1.0,132,2721386.336
10611,2014-08-03,104,60.0,9.0,20.0,4.0,2011.0,3.0,11.0,1.0,71,12506696.01344
94704,2014-02-22,69,51.0,3.0,5.0,1.0,2010.0,3.0,8.0,3.0,44,8624796.0
16792,2014-04-20,61,61.0,8.0,17.0,1.0,0.0,2.0,0.0,1.0,103,5456652.51976
90727,2014-04-25,79,,5.0,1.0,1.0,,3.0,1.0,1.0,72,6221514.816000001
37486,2014-02-17,45,28.0,5.0,9.0,1.0,1968.0,2.0,6.0,3.0,78,5992816.0
78557,2015-01-17,32,16.0,10.0,12.0,1.0,1973.0,1.0,7.0,2.0,33,2429520.0
48813,2014-12-19,38,,9.0,17.0,1.0,,1.0,0.0,,103,4528795.3464
77249,2015-01-03,35,19.0,6.0,12.0,5.0,1965.0,1.0,10.0,2.0,32,5263960.0
89729,2014-01-27,38,20.0,5.0,9.0,1.0,1987.0,1.0,8.0,2.0,135,4697072.0
88530,2014-04-16,54,37.0,3.0,9.0,2.0,1974.0,3.0,5.0,2.0,68,1619680.0
95535,2013-09-10,34,21.0,8.0,9.0,2.0,1974.0,2.0,5.0,3.0,12,4697072.0
24586,2014-04-08,45,,10.0,1.0,1.0,,1.0,1.0,,109,6302660.784
33648,2015-06-10,91,62.0,1.0,17.0,1.0,1979.0,4.0,10.0,3.0,43,12957440.0
34614,2014-11-24,42,25.0,3.0,5.0,2.0,1962.0,2.0,5.0,3.0,25,6883640.0
61252,2013-08-15,48,,2.0,,,,,,,102,3554590.22
96598,2013-12-29,52,,10.0,17.0,1.0,,2.0,1.0,1.0,72,4313819.2692
70981,2014-07-04,32,18.0,6.0,9.0,1.0,1970.0,1.0,6.0,2.0,131,4980516.0
87886,2013-05-01,76,,6.0,,,,,,,102,4733028.896000001
43119,2013-05-23,101,60.0,1.0,,,,,,,140,7288560.0
47981,2012-08-15,38,19.0,12.0,,,,,,,131,4454120.0
58626,2012-03-19,44,28.0,3.0,,,,,,,7,5911832.0
37780,2014-02-21,39,,3.0,17.0,1.0,,1.0,1.0,,94,2897559.73944
82927,2015-06-07,54,,15.0,17.0,1.0,,2.0,1.0,1.0,70,6958657.09888
34613,2014-11-25,43,,9.0,17.0,1.0,,1.0,1.0,1.0,102,4632134.9796
24813,2014-12-23,54,28.0,11.0,21.0,4.0,2007.0,2.0,9.0,3.0,77,11337760.0
75476,2014-10-29,92,58.0,4.0,14.0,1.0,1993.0,4.0,8.0,3.0,48,7855448.0
94998,2012-02-29,76,45.0,17.0,,,,,,,54,1619680.0
60012,2012-07-04,79,41.0,14.0,,,,,,,78,13524328.0
79840,2013-04-19,67,,13.0,,,,,,,102,4282952.2176
72974,2014-02-26,39,23.0,8.0,12.0,5.0,1972.0,2.0,6.0,3.0,136,4859040.0
96607,2013-10-28,56,30.0,8.0,14.0,1.0,1985.0,2.0,12.0,3.0,22,1899074.8
89013,2014-04-03,54,28.0,13.0,15.0,1.0,2006.0,2.0,9.0,2.0,48,5506912.0
63979,2011-12-04,79,47.0,6.0,,,,,,,20,8584304.0
86690,2014-12-22,44,44.0,4.0,17.0,1.0,0.0,1.0,0.0,1.0,134,4203990.38808
84890,2014-06-28,61,31.0,6.0,14.0,1.0,2006.0,2.0,9.0,4.0,45,7531512.0
72832,2014-01-04,55,35.0,9.0,9.0,1.0,1972.0,3.0,6.0,2.0,68,5425928.0
31054,2014-08-22,52,30.0,2.0,17.0,1.0,2000.0,2.0,9.0,3.0,16,10649396.0
99769,2014-11-30,51,51.0,3.0,12.0,6.0,2016.0,1.0,10.0,1.0,102,3634205.5904
61783,2015-08-05,38,19.0,11.0,14.0,1.0,2005.0,1.0,7.0,2.0,45,4130184.0
52671,2014-10-28,58,,10.0,10.0,1.0,,2.0,1.0,,71,9960544.47632
77402,2015-06-15,42,28.0,3.0,5.0,2.0,1963.0,2.0,6.0,3.0,58,5223468.0
85804,2014-05-28,45,28.0,6.0,9.0,1.0,1978.0,2.0,6.0,,82,1619680.0
78659,2013-08-15,77,,23.0,,,,,,,94,5239077.666
17818,2012-06-12,58,34.0,12.0,,,,,,,124,7086100.0
67045,2014-02-17,38,18.0,5.0,17.0,1.0,1989.0,1.0,8.0,2.0,76,5061500.0
86499,2012-11-23,79,74.0,14.0,,,,,,,105,5491039.136
89457,2013-12-28,40,,13.0,17.0,1.0,,1.0,1.0,,94,3058571.3184
34599,2012-10-02,38,20.0,10.0,,,,,,,9,5182976.0
81075,2015-01-21,56,35.0,5.0,5.0,2.0,1958.0,2.0,7.0,3.0,85,6600196.0
13200,2014-06-05,53,33.0,2.0,7.0,2.0,1959.0,2.0,8.0,,81,10365952.0
39062,2014-05-21,40,,10.0,17.0,1.0,,1.0,0.0,,72,3563296.0
44763,2014-12-07,52,,12.0,17.0,1.0,,2.0,1.0,,103,5227368.99928
58650,2013-09-30,39,20.0,6.0,22.0,1.0,2003.0,1.0,10.0,3.0,38,4737564.0
53670,2014-07-11,84,,2.0,2.0,1.0,2014.0,1.0,1.0,,101,5841372.68064
86464,2014-07-08,40,1.0,2.0,17.0,1.0,2016.0,1.0,1.0,1.0,72,3660476.8
36728,2015-02-03,45,,4.0,17.0,1.0,,1.0,1.0,1.0,72,5094703.44
49992,2014-10-26,52,30.0,7.0,12.0,1.0,1980.0,2.0,8.0,3.0,126,8543812.0
50218,2012-10-01,138,138.0,1.0,,,,,,,97,4695854.00064
72259,2014-12-26,34,20.0,7.0,9.0,2.0,1970.0,2.0,6.0,2.0,34,5344944.0
13149,2015-05-16,63,,2.0,17.0,1.0,,2.0,1.0,1.0,134,5425118.16
22269,2013-12-05,33,19.0,8.0,9.0,1.0,1970.0,1.0,6.0,,135,4211168.0
27498,2012-04-27,49,30.0,5.0,,,,,,,111,6154784.0
28309,2013-05-17,59,56.0,6.0,,,,,,,105,4401439.908
47891,2013-04-11,42,,14.0,,,,,,,102,2789088.96
35974,2014-04-02,38,19.0,12.0,22.0,1.0,1989.0,1.0,10.0,2.0,124,4778056.0
76031,2015-04-28,49,47.0,8.0,14.0,6.0,0.0,1.0,10.0,1.0,37,7676467.69112
74269,2015-07-25,48,,5.0,9.0,1.0,,1.0,1.0,1.0,143,2762993.48568
94397,2014-11-15,84,,17.0,17.0,1.0,,3.0,1.0,,134,6588391.77216
11088,2014-05-10,59,30.0,4.0,1.0,1.0,2014.0,2.0,1.0,1.0,105,5504116.43232
73187,2014-05-08,40,20.0,4.0,14.0,1.0,2003.0,1.0,8.0,3.0,78,6195276.0
90787,2014-12-31,38,19.0,5.0,17.0,1.0,1995.0,1.0,8.0,3.0,1,6073800.0
40894,2013-10-16,41,41.0,3.0,25.0,1.0,2013.0,1.0,1.0,1.0,72,3438958.02544
34477,2014-11-30,61,,8.0,17.0,1.0,,2.0,1.0,,94,4549306.97392
52587,2014-07-30,82,82.0,9.0,9.0,1.0,,3.0,1.0,,102,5212016.8624
46706,2014-04-19,60,42.0,5.0,9.0,1.0,1975.0,3.0,6.0,,80,6073800.0
79510,2014-11-01,61,58.0,5.0,17.0,1.0,2015.0,2.0,1.0,1.0,72,5163296.888
44464,2013-09-16,37,,12.0,1.0,1.0,,1.0,1.0,,72,2879178.8009599997
18065,2014-05-05,45,28.0,2.0,12.0,1.0,1969.0,2.0,5.0,3.0,75,6632589.6
59322,2014-08-01,42,,3.0,0.0,1.0,,1.0,0.0,,94,4259657.17
59273,2014-04-14,77,77.0,5.0,17.0,1.0,1.0,3.0,1.0,,103,6693978.71136
14569,2014-06-24,36,16.0,3.0,16.0,1.0,2002.0,1.0,9.0,,38,3846740.0
28355,2014-11-19,47,30.0,5.0,9.0,1.0,1968.0,2.0,6.0,2.0,140,5425928.0
35005,2014-05-18,61,58.0,4.0,17.0,1.0,2014.0,2.0,1.0,1.0,72,4888842.112
28437,2014-10-31,74,51.0,2.0,5.0,2.0,1958.0,3.0,8.0,2.0,30,9637096.0
22936,2013-01-11,56,56.0,3.0,,,,,,,101,3356517.12328
26921,2014-03-04,52,30.0,2.0,12.0,1.0,1978.0,2.0,8.0,2.0,36,6154784.0
49653,2013-03-15,38,20.0,9.0,,,,,,,112,3725264.0
29266,2014-06-11,46,27.0,1.0,9.0,1.0,1979.0,2.0,5.0,3.0,82,6098095.2
85585,2014-07-21,63,46.0,7.0,9.0,1.0,1973.0,4.0,5.0,2.0,80,7045608.0
95683,2013-05-10,38,18.0,1.0,,,,,,,105,3135093.1
52811,2013-10-29,46,1.0,25.0,25.0,6.0,2015.0,1.0,1.0,1.0,72,4021832.2670400003
78065,2014-04-23,36,,3.0,12.0,1.0,,1.0,10.0,,126,6391662.2
37974,2012-02-08,34,19.0,2.0,,,,,,,46,5021008.0
90530,2014-02-02,38,,15.0,17.0,1.0,,1.0,0.0,,72,3282603.02648
61911,2014-02-14,32,20.0,2.0,5.0,1.0,1967.0,1.0,5.0,1.0,28,4863089.2
12838,2013-07-16,53,28.0,17.0,,,,,,,40,4441972.4
89120,2013-04-14,30,30.0,2.0,,,,,,,12,4454120.0
89679,2014-11-14,58,32.0,22.0,22.0,1.0,2004.0,2.0,10.0,3.0,25,10932840.0
83387,2015-02-17,77,77.0,17.0,17.0,4.0,2016.0,3.0,7.0,1.0,103,6639508.87296
51840,2014-09-18,75,44.0,21.0,22.0,1.0,1988.0,3.0,9.0,2.0,68,10203984.0
42346,2014-12-26,40,,1.0,0.0,1.0,,1.0,0.0,,86,3479055.63336
54704,2015-03-10,59,44.0,8.0,9.0,1.0,1970.0,3.0,5.0,2.0,30,7531512.0
45879,2014-03-09,78,46.0,4.0,16.0,1.0,1976.0,3.0,10.0,3.0,82,9839556.0
74435,2013-12-21,49,31.0,12.0,12.0,5.0,1969.0,2.0,8.0,3.0,15,5547404.0
33460,2013-10-08,60,,22.0,22.0,1.0,2013.0,2.0,1.0,1.0,126,9022265.472000001
93917,2014-07-05,94,79.0,18.0,42.0,4.0,2010.0,1.0,4.0,1.0,134,4525639.39992
28940,2012-10-03,44,,4.0,,,,,,,102,2964257.352
66607,2015-01-19,57,,14.0,17.0,1.0,,2.0,1.0,1.0,94,5016428.3548
92335,2013-07-16,40,,12.0,,,,,,,72,3330709.952
96994,2014-09-23,35,19.0,11.0,12.0,5.0,1970.0,1.0,9.0,2.0,107,6397736.0
12119,2012-03-07,78,45.0,10.0,,,,,,,130,11175792.0
61736,2013-12-20,57,31.0,15.0,17.0,1.0,1984.0,2.0,10.0,2.0,21,6478720.0
79430,2012-08-24,55,31.0,4.0,,,,,,,82,7693480.0
88306,2012-07-22,60,43.0,8.0,,,,,,,135,6073800.0
19098,2012-01-30,58,42.0,9.0,,,,,,,128,8908240.0
58099,2015-05-21,38,19.0,7.0,16.0,1.0,1993.0,1.0,9.0,3.0,5,7450528.0
66507,2014-03-03,107,107.0,10.0,10.0,6.0,2015.0,3.0,0.0,1.0,109,14149038.576
42761,2013-07-04,63,63.0,16.0,,,,,,,72,4283104.4675199995
78516,2015-01-04,32,18.0,1.0,9.0,1.0,1975.0,1.0,5.0,3.0,82,4454120.0
70742,2014-11-02,38,20.0,3.0,12.0,1.0,1983.0,1.0,8.0,,50,3239360.0
73997,2015-06-08,86,,4.0,1.0,1.0,,3.0,1.0,1.0,102,6361908.6784
96116,2014-11-06,62,62.0,9.0,24.0,1.0,0.0,2.0,0.0,1.0,103,6014629.8502400005
22908,2014-01-28,34,,15.0,1.0,1.0,,1.0,1.0,1.0,102,3031082.1094400003
45016,2012-11-12,170,,1.0,,,,,,,97,6416962.41144
71210,2013-07-10,32,21.0,7.0,,,,,,,129,3871035.2
38043,2015-04-22,98,,12.0,1.0,1.0,,4.0,1.0,1.0,102,8711457.788239999
46419,2015-01-07,38,23.0,5.0,9.0,5.0,1965.0,2.0,7.0,3.0,68,5101992.0
29658,2012-02-09,106,43.0,1.0,,,,,,,49,24295200.0
75021,2014-10-24,62,39.0,7.0,12.0,1.0,1980.0,3.0,8.0,2.0,55,1619680.0
49730,2014-12-24,37,,5.0,19.0,1.0,,1.0,1.0,1.0,101,2968159.1611200003
51290,2013-11-28,38,1.0,6.0,12.0,1.0,,1.0,1.0,,86,2722689.36856
46649,2014-05-20,27,14.0,2.0,8.0,2.0,1960.0,1.0,6.0,2.0,20,4292152.0
99915,2014-05-13,64,45.0,11.0,12.0,1.0,1974.0,3.0,6.0,2.0,82,7126592.0
76222,2014-12-25,39,,6.0,17.0,1.0,2014.0,1.0,1.0,,71,6845634.2088
47825,2014-01-24,59,,2.0,17.0,1.0,,2.0,0.0,,72,4662247.260319999
66271,2012-10-08,43,19.0,4.0,,,,,,,77,809840.0
70233,2013-03-23,59,59.0,3.0,,,,,,,134,4718906.09624
41463,2013-07-20,37,18.0,1.0,17.0,1.0,2001.0,1.0,7.0,3.0,117,4616088.0
79286,2014-05-30,58,41.0,2.0,10.0,1.0,1968.0,2.0,6.0,3.0,141,6235768.0
73418,2014-06-13,79,,5.0,1.0,1.0,,3.0,1.0,1.0,129,10846273.772880001
56962,2015-02-13,44,44.0,2.0,2.0,4.0,2016.0,1.0,0.0,1.0,143,3011956.9280000003
69836,2012-09-24,79,,17.0,,,,,,,72,4957970.0544
93131,2013-06-30,42,,3.0,,,,,,,102,2731266.3839999996
78671,2013-11-25,55,37.0,5.0,5.0,1.0,1962.0,3.0,5.0,2.0,119,6073800.0
76519,2013-11-10,60,,19.0,1.0,1.0,1.0,2.0,1.0,,103,4366297.71104
23671,2013-07-19,47,21.0,7.0,,,,,,,102,2024600.0
97752,2014-06-28,38,19.0,13.0,14.0,1.0,1992.0,1.0,8.0,2.0,48,4170676.0
31292,2012-05-17,32,21.0,6.0,,,,,,,30,4211168.0
18664,2015-04-21,108,59.0,5.0,12.0,4.0,2008.0,3.0,17.0,1.0,31,25914880.0
99883,2013-12-28,43,,8.0,0.0,1.0,,1.0,0.0,,94,3956250.6139999996
70433,2011-11-11,39,20.0,1.0,,,,,,,60,3927724.0
26135,2012-10-29,61,,8.0,,,,,,,126,8240982.85992
35504,2013-04-16,77,32.0,3.0,,,,,,,57,11823664.0
67242,2012-12-03,32,21.0,8.0,,,,,,,30,4656580.0
58295,2014-07-14,93,50.0,10.0,21.0,6.0,2002.0,3.0,12.0,3.0,44,15609666.0
49635,2013-05-15,36,18.0,4.0,,,,,,,105,3258148.288
12408,2012-05-29,71,44.0,19.0,,,,,,,18,8179384.0
60608,2014-11-16,80,76.0,2.0,17.0,1.0,2015.0,3.0,1.0,1.0,72,6372954.896000001
57928,2014-09-25,37,37.0,16.0,17.0,1.0,2014.0,1.0,1.0,1.0,103,3758671.5196800004
47098,2013-12-26,77,45.0,8.0,17.0,1.0,1988.0,3.0,10.0,2.0,19,10487428.0
19833,2013-12-28,47,30.0,12.0,12.0,1.0,1976.0,2.0,6.0,2.0,55,5814651.2
89605,2014-04-19,76,45.0,6.0,14.0,1.0,1997.0,3.0,10.0,,117,11337760.0
76530,2013-02-12,40,40.0,4.0,,,,,,,134,2759027.6992
59991,2012-06-22,59,37.0,5.0,,,,,,,131,5668880.0
46572,2013-11-09,32,18.0,3.0,12.0,1.0,1971.0,1.0,6.0,2.0,18,4211168.0
60819,2015-01-12,54,32.0,4.0,17.0,1.0,1986.0,2.0,9.0,2.0,49,9799064.0
28540,2014-02-22,76,52.0,1.0,12.0,1.0,1982.0,4.0,8.0,2.0,82,5968520.8
26896,2013-09-19,42,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,123,5021008.0
32262,2014-06-16,37,,17.0,17.0,1.0,,1.0,0.0,,124,3006661.38424
82839,2012-05-22,84,32.0,9.0,,,,,,,26,12147600.0
70452,2014-02-04,28,15.0,5.0,5.0,2.0,1966.0,1.0,5.0,2.0,75,3887232.0
10399,2014-09-30,86,86.0,13.0,1.0,1.0,1.0,3.0,1.0,3.0,102,7482521.539039999
49042,2012-03-26,37,22.0,5.0,,,,,,,52,4859040.0
68015,2014-04-01,36,18.0,12.0,16.0,1.0,1996.0,1.0,10.0,2.0,141,5182976.0
13092,2015-03-01,61,41.0,4.0,8.0,5.0,1962.0,2.0,6.0,3.0,7,10446936.0
63557,2013-04-26,89,89.0,4.0,,,,,,,85,11359139.775999999
16124,2014-03-09,58,35.0,5.0,7.0,2.0,1956.0,2.0,8.0,3.0,44,8260368.0
52734,2013-04-04,71,,6.0,,,,,,,102,4427395.28
22620,2014-06-12,41,20.0,9.0,12.0,1.0,1983.0,1.0,8.0,3.0,39,5425928.0
56524,2014-11-20,44,28.0,7.0,12.0,5.0,1970.0,2.0,5.0,3.0,124,5466420.0
71804,2013-09-26,40,19.0,8.0,14.0,2.0,1973.0,1.0,8.0,3.0,21,4850941.6
58655,2014-07-10,37,37.0,1.0,17.0,4.0,2014.0,1.0,10.0,1.0,86,2803207.71056
40137,2014-12-28,56,34.0,2.0,5.0,2.0,1958.0,2.0,7.0,2.0,73,809840.0
27561,2014-10-23,83,83.0,12.0,24.0,6.0,,2.0,1.0,,94,7638273.2072
32393,2014-05-14,36,14.0,7.0,17.0,1.0,1996.0,1.0,9.0,2.0,65,5304452.0
80221,2014-06-20,38,,4.0,17.0,1.0,2015.0,1.0,10.0,,103,3875623.75344
42448,2014-10-28,86,52.0,3.0,5.0,2.0,1954.0,3.0,7.0,3.0,50,9313160.0
57094,2014-09-24,102,63.0,3.0,22.0,1.0,2001.0,4.0,10.0,3.0,143,12795472.0
60213,2014-08-07,52,52.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,87,3157811.54152
54159,2015-03-31,37,22.0,9.0,9.0,5.0,1961.0,2.0,7.0,2.0,0,6478720.0
67682,2014-12-09,53,28.0,8.0,16.0,1.0,1976.0,2.0,10.0,2.0,28,8098400.0
41266,2014-12-09,43,,5.0,0.0,1.0,,1.0,0.0,,102,3389188.4984
78370,2015-06-22,31,1.0,4.0,17.0,1.0,2015.0,2.0,1.0,1.0,134,3229479.952
24723,2014-12-12,48,28.0,12.0,12.0,5.0,1967.0,2.0,8.0,3.0,62,4697072.0
71952,2012-08-30,30,30.0,2.0,,,,,,,28,4049200.0
72377,2014-12-23,46,22.0,1.0,17.0,6.0,2013.0,1.0,11.0,1.0,102,2591488.0
42020,2015-05-10,37,18.0,1.0,9.0,1.0,2017.0,1.0,10.0,1.0,103,3925958.5488
79285,2012-07-15,51,29.0,3.0,,,,,,,40,5911832.0
38764,2014-05-25,61,61.0,6.0,17.0,1.0,,2.0,1.0,,103,5561300.8544
14064,2015-04-05,61,61.0,8.0,12.0,6.0,2017.0,2.0,1.0,1.0,78,3930778.7164800004
47126,2014-03-24,79,1.0,6.0,17.0,1.0,,3.0,1.0,1.0,72,6221514.816000001
75564,2012-12-14,40,,4.0,,,,,,,101,2623666.9924
73435,2013-08-05,54,31.0,6.0,16.0,1.0,1982.0,2.0,8.0,3.0,39,7288560.0
76692,2013-12-04,59,33.0,16.0,17.0,1.0,1983.0,2.0,10.0,2.0,56,6721672.0
31330,2013-08-28,45,28.0,2.0,5.0,1.0,1968.0,2.0,5.0,2.0,30,809840.0
98073,2013-06-20,42,20.0,14.0,,,,,,,120,4373136.0
34380,2013-03-16,34,19.0,9.0,,,,,,,10,4211168.0
63180,2013-12-31,61,32.0,21.0,22.0,4.0,2010.0,2.0,10.0,3.0,54,809840.0
93084,2014-03-28,40,40.0,13.0,15.0,1.0,2014.0,1.0,1.0,1.0,86,3115130.5439999998
41562,2013-08-10,63,30.0,3.0,,,,,,,105,4659171.488
15786,2012-01-28,39,21.0,,,,,,,,141,805790.8
95665,2013-02-07,38,,11.0,,,,,,,72,3299288.16
98762,2013-04-06,60,,17.0,,,,,,,72,4575012.9152
82338,2015-07-19,57,38.0,15.0,24.0,6.0,2017.0,2.0,10.0,1.0,70,7613842.76392
62996,2013-07-30,48,,7.0,,,,,,,102,3258302.1576
71376,2012-07-02,48,34.0,6.0,,,,,,,118,5911832.0
12116,2013-08-17,51,30.0,4.0,,,,,,,115,8001219.2
98235,2014-08-06,37,18.0,5.0,5.0,1.0,2009.0,1.0,7.0,3.0,38,809840.0
91816,2013-12-09,53,30.0,4.0,12.0,1.0,1979.0,2.0,8.0,2.0,139,1619680.0
73341,2013-09-19,65,,9.0,17.0,1.0,,2.0,1.0,,105,5260720.64
44064,2012-11-09,42,42.0,11.0,,,,,,,94,2898810.94224
82658,2015-04-15,33,18.0,7.0,9.0,1.0,1970.0,1.0,6.0,2.0,131,4980516.0
38897,2012-11-15,62,,14.0,,,,,,,103,3807185.7947199997
63878,2015-03-01,64,46.0,2.0,16.0,5.0,1976.0,1.0,7.0,2.0,53,9151192.0
61172,2014-08-09,52,52.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,94,4264286.21544
55786,2013-04-23,44,30.0,3.0,,,,,,,52,4940024.0
51282,2014-11-29,41,26.0,3.0,5.0,1.0,1971.0,2.0,5.0,2.0,69,5385436.0
21387,2012-08-03,47,30.0,1.0,,,,,,,10,1619680.0
21029,2014-02-19,64,,10.0,17.0,1.0,,2.0,1.0,,143,5372672.9216
29537,2013-06-14,38,,15.0,,,,,,,72,3230788.65344
51640,2013-08-26,49,18.0,10.0,,,,,,,105,3724567.5376
32523,2013-03-22,79,,17.0,,,,,,,72,5226072.44544
67024,2013-07-07,29,17.0,11.0,,,,,,,7,4980516.0
67544,2013-11-27,62,,7.0,17.0,4.0,1.0,2.0,1.0,,94,4393432.210080001
98364,2014-11-12,94,58.0,2.0,3.0,6.0,2014.0,3.0,15.0,1.0,132,5668880.0
32114,2013-08-17,45,31.0,7.0,9.0,5.0,1963.0,2.0,5.0,2.0,108,1619680.0
86993,2013-08-17,63,,16.0,,,,,,,72,4332908.00784
33613,2014-05-12,52,30.0,11.0,12.0,1.0,2005.0,2.0,9.0,3.0,45,6478720.0
56802,2014-09-17,87,87.0,5.0,9.0,1.0,2014.0,3.0,1.0,1.0,48,6999204.168
74347,2014-06-01,48,28.0,8.0,9.0,1.0,1973.0,2.0,6.0,3.0,33,5263960.0
15954,2013-06-02,63,29.0,10.0,,,,,,,105,4700538.1152
82906,2015-03-27,36,14.0,3.0,16.0,1.0,2001.0,2.0,9.0,2.0,38,809840.0
58142,2013-08-06,60,,8.0,,,,,,,65,6703304.8288
27548,2015-05-14,67,33.0,4.0,10.0,1.0,2015.0,2.0,14.0,1.0,102,4283875.4352
92483,2013-02-24,46,30.0,12.0,,,,,,,126,6195276.0
96645,2015-04-01,29,17.0,2.0,4.0,2.0,1962.0,1.0,6.0,3.0,124,3887232.0
34077,2014-10-16,63,,13.0,17.0,1.0,,2.0,1.0,1.0,134,5391104.88
67429,2014-10-16,28,27.0,7.0,7.0,4.0,2015.0,1.0,0.0,1.0,87,1757598.18152
19218,2015-03-28,41,20.0,5.0,14.0,1.0,2003.0,1.0,8.0,3.0,38,5344944.0
72834,2013-11-05,43,40.0,16.0,16.0,6.0,2014.0,1.0,10.0,1.0,65,5809115.13376
51216,2014-02-24,53,32.0,5.0,16.0,1.0,1975.0,2.0,9.0,2.0,80,6397736.0
90941,2013-04-22,67,66.0,3.0,,,,,,,87,2965414.61336
62992,2014-11-04,29,,4.0,16.0,6.0,,1.0,1.0,1.0,87,1832982.13792
71444,2013-08-18,68,44.0,2.0,,,,,,,123,10123000.0
64246,2014-09-26,64,64.0,9.0,17.0,1.0,0.0,2.0,1.0,1.0,94,5125547.81608
47407,2012-07-08,34,20.0,9.0,,,,,,,130,4535104.0
56077,2012-12-05,138,,,,,,,,,97,4695854.00064
87961,2011-11-24,79,44.0,3.0,,,,,,,45,4454120.0
78333,2014-12-16,81,55.0,8.0,8.0,2.0,1960.0,3.0,9.0,3.0,71,4251660.0
61687,2015-01-05,42,18.0,10.0,17.0,1.0,2016.0,1.0,11.0,1.0,102,3442945.6776
41454,2014-04-13,32,21.0,3.0,9.0,5.0,1966.0,1.0,5.0,2.0,5,4559399.2
87942,2014-12-28,39,20.0,16.0,22.0,1.0,1996.0,1.0,10.0,3.0,60,5749864.0
38616,2015-04-04,52,,7.0,12.0,6.0,,2.0,0.0,,87,3409283.0583200003
36338,2014-05-29,67,44.0,13.0,14.0,5.0,1976.0,3.0,9.0,2.0,33,6883640.0
25462,2012-08-12,92,55.0,8.0,,,,,,,57,13767280.0
56649,2012-01-08,42,21.0,1.0,,,,,,,128,5810602.0
77055,2014-03-20,46,29.0,1.0,12.0,1.0,1981.0,2.0,6.0,2.0,56,5587896.0
59075,2014-06-30,39,19.0,12.0,17.0,1.0,1996.0,1.0,8.0,3.0,48,809840.0
65100,2014-12-13,40,20.0,9.0,12.0,1.0,1972.0,1.0,8.0,2.0,129,5344944.0
76223,2015-01-29,32,19.0,4.0,5.0,1.0,1961.0,1.0,5.0,2.0,107,5587896.0
96004,2012-03-08,80,,13.0,,,,,,,34,11314540.26752
18831,2014-12-01,32,17.0,6.0,9.0,1.0,1960.0,1.0,7.0,,19,4778056.0
