id,population,indust_part,preschool_facilities,school_facilities,hospital_beds_raion,healthcare_facilities,university_num,sport_objects_facilities,additional_education_facilities,culture_objects_facilities,shopping_centers_facilities,office_num,green_part,prom_part,cafe_count,church_facilities,mosque,leisure_facilities
55309,247469,0.090799103,13,14,,5,0,16,16,0,15,2,23.43,0.0,1,0,0,0
54596,101982,0.333891544,6,6,,0,0,7,3,0,0,1,10.98,14.96,0,0,0,0
27807,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,3.52,0.0,0,0,0,0
69941,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,16.23,0.0,4,0,0,0
95790,94564,0.219006007,4,4,,1,0,3,2,0,4,3,10.72,1.25,1,0,0,0
55213,111874,0.089039719,5,5,,0,0,10,3,0,11,5,10.64,0.0,5,1,0,0
78153,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.0,42.47,0,0,0,0
61651,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,11.46,23.19,1,0,0,0
78773,103746,0.041365446,5,5,,1,0,1,0,0,4,0,6.89,0.08,0,1,0,0
75314,21819,0.075778755,0,0,,0,0,3,3,0,2,3,11.66,0.97,0,1,0,0
77988,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,22.35,0.0,1,1,0,0
14978,175518,0.300322518,4,4,,1,0,10,3,0,9,6,0.0,5.63,1,0,0,0
50396,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,10.84,0.0,3,0,0,0
36178,130229,0.0,4,5,810.0,0,0,5,1,0,5,0,1.06,0.0,0,0,0,0
17163,78418,0.200146802,3,3,770.0,2,0,9,2,0,0,8,0.0,22.66,14,0,0,0
46277,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,0.0,31.36,12,1,0,0
21116,77878,0.195781053,4,8,,3,0,2,2,0,2,6,26.21,45.0,1,0,0,0
55598,104410,0.069660344,7,9,,1,0,8,4,0,2,4,5.73,8.06,1,0,0,0
87279,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
24263,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
81712,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
23279,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,11.08,0.0,4,0,0,0
56673,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,6.61,0.0,14,0,0,0
55081,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
17574,4001,0.007122317,0,0,,0,0,0,0,0,1,0,27.75,2.83,0,0,0,0
45800,4001,0.007122317,0,0,,0,0,0,0,0,1,0,3.33,3.7,2,0,0,0
80004,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,0.1,0.0,6,0,0,0
54406,101982,0.333891544,6,6,,0,0,7,3,0,0,1,0.34,2.79,1,0,0,0
55263,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,2.72,0.21,0,0,0,0
77926,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
33437,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
91309,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,12.32,5.1,4,0,0,0
50563,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
62287,112221,0.282797669,5,5,,0,0,5,3,0,6,2,0.0,0.0,5,0,0,0
59308,4001,0.007122317,0,0,,0,0,0,0,0,1,0,1.14,0.0,0,0,0,0
57080,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,6.85,11.64,2,1,0,0
27934,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,10.2,2.08,6,0,0,0
28967,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,12.38,11.67,0,0,0,0
31975,65972,0.212515361,1,1,628.0,3,0,7,4,0,7,16,1.95,18.69,8,1,0,0
12687,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,9.74,0.12,17,3,0,0
68435,112804,0.000991363,8,9,,1,1,14,2,0,9,3,21.51,0.0,0,0,0,0
68045,71715,0.21843974,2,2,1450.0,4,0,4,1,0,7,6,1.4,17.29,4,0,0,1
71734,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,11.49,8.79,0,1,0,0
21637,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,12.79,20.48,2,0,0,0
61392,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
21373,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,19.04,0.0,7,0,0,0
84639,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
34643,111874,0.089039719,5,5,,0,0,10,3,0,11,5,9.46,1.54,1,0,0,0
73017,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,5.78,25.7,1,0,0,0
14183,247469,0.090799103,13,14,,5,0,16,16,0,15,2,28.72,0.0,2,2,0,0
17878,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
45527,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
19784,175518,0.300322518,4,4,,1,0,10,3,0,9,6,5.81,21.53,2,0,0,0
73467,56535,0.236108458,4,4,,3,0,14,5,0,10,27,0.0,3.44,3,0,0,0
79352,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
63693,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,0.0,0.0,1,0,0,0
22984,48439,0.0006991189999999999,1,2,4129.0,0,0,10,3,1,3,24,5.13,0.27,7,0,0,0
34346,31167,0.407276235,2,2,370.0,0,0,1,2,0,0,0,31.06,0.0,0,0,0,0
83106,73148,0.092290642,5,5,165.0,1,0,3,2,0,2,2,7.31,45.68,3,1,0,0
71737,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,11.32,3.3,0,1,0,0
85412,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
77361,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,7.48,0.0,1,0,0,0
90743,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,2.82,0.0,0,0,0,0
50350,4001,0.007122317,0,0,,0,0,0,0,0,1,0,27.75,2.83,0,0,0,0
14700,9553,0.072157581,0,0,,0,0,1,0,0,0,1,17.94,1.51,0,0,0,0
43800,178473,0.069753361,9,10,,1,0,17,6,0,11,4,56.38,0.0,0,0,0,0
94705,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,3.58,0.0,2,0,0,0
32596,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,0.0,89.07,1,1,0,0
90536,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
65220,60315,0.17891679600000002,1,2,192.0,1,0,4,6,0,5,4,13.07,1.25,5,0,0,0
50294,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,6.27,0.0,1,0,0,0
48646,57405,0.042307271,5,5,4849.0,3,0,17,6,0,6,9,0.73,7.94,14,1,0,0
62439,4001,0.007122317,0,0,,0,0,0,0,0,1,0,3.33,3.7,2,0,0,0
74643,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,37.34,0.0,0,0,0,0
81023,32071,0.14890389099999998,3,3,1430.0,3,0,3,0,0,2,1,0.0,0.0,2,0,0,0
12080,130229,0.0,4,5,810.0,0,0,5,1,0,5,0,4.25,0.0,1,0,0,0
33545,96959,0.122090347,4,6,1894.0,4,0,7,6,0,0,7,0.94,16.61,1,0,0,0
66533,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,9.73,1.34,0,0,0,0
45402,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,5.87,0.0,3,0,0,0
44656,178264,0.041116354,11,13,,1,0,13,4,0,4,4,0.05,0.0,1,0,0,0
43330,77878,0.195781053,4,8,,3,0,2,2,0,2,6,10.22,70.53,1,0,0,0
93657,178264,0.041116354,11,13,,1,0,13,4,0,4,4,12.45,9.8,1,0,1,0
52196,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,26.95,0.0,2,0,0,0
84748,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
41873,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
64401,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,13.83,0.15,0,0,0,0
62969,21819,0.075778755,0,0,,0,0,3,3,0,2,3,14.57,24.09,0,0,0,0
97682,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
84597,68630,0.460556389,1,1,,1,0,4,4,0,5,14,2.75,0.0,1,0,0,0
93186,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,6.65,24.86,0,0,0,0
63385,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
81671,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,6.86,1,1,0,0
13854,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
60073,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,42.51,0.0,2,0,0,0
34656,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.0,42.47,0,0,0,0
39047,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
47676,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
28892,101982,0.333891544,6,6,,0,0,7,3,0,0,1,0.0,8.1,9,0,0,0
92026,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
47063,104410,0.069660344,7,9,,1,0,8,4,0,2,4,6.69,0.0,2,0,0,0
96397,77878,0.195781053,4,8,,3,0,2,2,0,2,6,17.76,56.47,1,0,0,0
24553,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,9.49,19.56,5,1,0,0
79456,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,2.63,0.0,2,0,0,0
90646,27992,0.197367951,2,2,32.0,0,0,1,4,0,1,1,13.4,0.0,0,0,0,0
35010,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,20.76,0.0,2,0,0,0
79785,32071,0.14890389099999998,3,3,1430.0,3,0,3,0,0,2,1,25.5,0.0,0,0,0,0
93234,61396,0.049863387,5,5,75.0,3,0,8,5,4,1,9,0.0,9.17,13,0,0,0
26993,85721,0.521867054,4,4,,0,0,2,0,0,0,0,4.14,0.0,1,1,0,0
72432,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,10.05,0.0,1,1,0,0
83560,111874,0.089039719,5,5,,0,0,10,3,0,11,5,11.08,0.0,5,1,0,0
83634,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
52337,90114,0.0,6,6,30.0,2,0,6,1,0,8,0,0.22,0.0,2,0,0,0
36035,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
94319,130396,0.002211665,5,6,,1,0,3,2,0,5,3,35.36,0.0,5,0,0,0
87824,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,3.52,0.0,0,0,0,0
26725,83502,0.040242764,2,3,2729.0,3,0,9,3,0,1,11,4.85,0.0,2,1,0,0
20902,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
36959,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
62276,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
12114,64317,0.014423114,1,1,,0,0,2,1,0,3,4,27.83,0.0,6,0,0,0
86672,4001,0.007122317,0,0,,0,0,0,0,0,1,0,33.39,0.0,0,0,0,0
77348,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,1.28,0.0,2,0,0,0
82989,178473,0.069753361,9,10,,1,0,17,6,0,11,4,56.38,0.0,0,0,0,0
92331,48439,0.0006991189999999999,1,2,4129.0,0,0,10,3,1,3,24,8.12,0.0,7,0,0,0
30358,4001,0.007122317,0,0,,0,0,0,0,0,1,0,91.53,0.0,0,0,0,0
50524,247469,0.090799103,13,14,,5,0,16,16,0,15,2,3.46,0.0,0,0,0,0
58924,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
13392,55590,1.8e-09,4,4,1815.0,2,3,13,1,0,5,73,3.67,0.0,7,2,0,0
37161,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,0.0,1,0,0,0
39513,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
22634,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
56791,76670,0.0,4,6,,0,0,6,5,0,4,2,0.0,0.0,10,0,0,0
88273,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
16183,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
63497,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,12.24,0.0,1,0,0,0
47206,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,12.19,0.0,1,0,0,0
34208,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,24.02,0.0,0,0,0,0
47587,89971,0.306977489,4,4,1575.0,5,1,12,1,0,7,14,4.35,6.33,14,0,0,0
64880,103746,0.041365446,5,5,,1,0,1,0,0,4,0,4.23,0.0,1,0,0,0
83525,102590,0.0,6,6,,0,0,3,1,0,5,0,28.03,0.0,0,0,0,0
88117,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,32.17,0.0,0,1,0,0
42485,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,8.72,1,0,0,0
42147,178264,0.041116354,11,13,,1,0,13,4,0,4,4,7.14,0.0,0,0,0,0
66000,39873,0.07542368,0,0,,0,0,3,2,0,0,0,9.53,5.84,0,0,0,0
28233,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,0.0,2.28,10,0,0,0
16594,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
93614,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
52266,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
66091,178473,0.069753361,9,10,,1,0,17,6,0,11,4,11.63,2.53,0,1,0,0
46858,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
67720,4001,0.007122317,0,0,,0,0,0,0,0,1,0,0.0,0.0,0,1,0,0
19183,2693,0.004949358,0,0,,0,0,0,0,0,0,0,41.01,0.0,1,0,0,0
23113,37502,0.210473241,1,2,1994.0,3,1,8,5,0,0,2,7.0,33.29,3,0,0,0
70494,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,10.97,0.0,3,0,0,0
48601,2693,0.004949358,0,0,,0,0,0,0,0,0,0,41.01,0.0,1,0,0,0
96312,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
89004,112804,0.000991363,8,9,,1,1,14,2,0,9,3,5.51,0.0,0,0,0,0
93295,32241,0.211401214,0,0,,0,0,0,3,0,1,0,19.92,0.0,0,0,0,0
52034,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
10718,55125,0.298204575,2,3,,1,0,2,0,0,3,3,1.17,4.3,3,0,0,0
26373,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,0.28,8.43,7,1,0,0
10269,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,0.77,24.23,1,1,0,0
45263,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
20253,111874,0.089039719,5,5,,0,0,10,3,0,11,5,12.51,0.0,11,1,0,0
47104,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
21223,76308,0.14966637300000002,2,3,4087.0,4,0,6,3,0,1,2,28.4,0.0,4,0,0,0
82383,48439,0.0006991189999999999,1,2,4129.0,0,0,10,3,1,3,24,8.92,0.0,7,0,0,0
48654,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,5.14,0.0,1,1,0,0
35158,77878,0.195781053,4,8,,3,0,2,2,0,2,6,26.21,45.0,1,0,0,0
86519,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
78040,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
98537,108171,0.037316452,7,9,562.0,4,2,25,2,0,10,93,0.0,0.0,2,0,0,0
28516,76156,0.246031548,5,5,2715.0,3,1,7,6,0,3,4,17.29,0.0,0,0,0,0
83587,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
16505,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,25.35,0.0,1,1,0,0
75191,31167,0.407276235,2,2,370.0,0,0,1,2,0,0,0,25.12,0.0,0,0,0,0
37356,102828,0.006076152,4,6,645.0,6,0,16,3,0,6,0,15.97,0.24,1,1,0,0
95478,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
91379,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
90081,118843,0.309479124,2,3,990.0,0,0,7,3,0,6,4,9.15,0.0,0,0,0,0
35845,83502,0.040242764,2,3,2729.0,3,0,9,3,0,1,11,11.54,26.58,0,1,0,0
32621,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,6.13,14.19,0,0,0,0
77438,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,34.93,0.0,2,1,0,0
56500,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
28032,64931,0.16909109,6,8,,2,0,5,2,0,5,10,4.5,43.2,1,0,0,0
15030,38075,0.31019913,3,4,,0,0,0,0,0,0,1,3.1,0.0,4,0,0,0
22521,111374,0.0,5,7,,2,0,6,0,0,5,1,14.52,0.0,0,0,0,0
85767,4001,0.007122317,0,0,,0,0,0,0,0,1,0,1.14,0.0,0,0,0,0
22881,77878,0.195781053,4,8,,3,0,2,2,0,2,6,18.23,45.41,1,0,0,0
13564,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,3.26,0.0,2,1,0,0
31097,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,13.13,19.45,1,0,0,0
53720,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,8.1,0.0,5,0,0,0
76724,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
37439,4001,0.007122317,0,0,,0,0,0,0,0,1,0,91.53,0.0,0,0,0,0
18284,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,5.4,0.0,1,0,0,0
22983,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
10296,178473,0.069753361,9,10,,1,0,17,6,0,11,4,12.06,0.0,2,0,0,0
49629,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
75499,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,71.13,0.0,1,1,0,0
99930,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,38.43,0.0,0,0,0,0
79911,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
79983,175518,0.300322518,4,4,,1,0,10,3,0,9,6,2.4,0.0,9,0,0,0
78226,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,8.68,0.0,2,0,0,0
93122,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,2.06,1.44,0,0,0,0
29858,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
38746,28537,0.13012277,2,3,,0,0,1,0,0,0,0,0.7,0.0,1,0,0,0
71649,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,0.48,0.07,1,1,0,0
39402,37807,0.136244425,3,3,,0,0,0,0,0,1,0,4.75,0.0,4,0,0,1
43565,53786,0.150817539,2,4,2643.0,4,0,10,2,0,5,4,9.79,0.0,1,0,0,0
83600,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
74459,96959,0.122090347,4,6,1894.0,4,0,7,6,0,0,7,0.66,11.53,1,0,0,0
89805,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,16.63,1,0,0,0
99582,112804,0.000991363,8,9,,1,1,14,2,0,9,3,0.0,0.0,3,1,0,0
32716,53786,0.150817539,2,4,2643.0,4,0,10,2,0,5,4,0.0,0.0,2,0,0,0
37917,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
81048,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
22024,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
57073,155427,0.041124634,8,9,,1,0,6,2,0,10,5,5.98,13.79,0,2,0,0
18425,247469,0.090799103,13,14,,5,0,16,16,0,15,2,16.94,18.58,1,0,0,0
70413,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
33611,96959,0.122090347,4,6,1894.0,4,0,7,6,0,0,7,2.08,1.11,3,0,0,0
93494,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,0.12,0.0,3,0,0,0
38449,145576,0.100455735,7,7,,1,0,7,2,0,6,0,0.0,0.0,3,1,0,0
10537,247469,0.090799103,13,14,,5,0,16,16,0,15,2,24.55,0.0,3,0,0,0
30087,76670,0.0,4,6,,0,0,6,5,0,4,2,5.41,0.0,4,0,0,1
70968,9553,0.072157581,0,0,,0,0,1,0,0,0,1,49.43,0.0,0,0,0,0
82505,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,3.49,0.0,2,0,0,0
47566,4001,0.007122317,0,0,,0,0,0,0,0,1,0,33.39,0.0,0,0,0,0
28463,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,2.04,25.08,0,0,0,0
18484,9553,0.072157581,0,0,,0,0,1,0,0,0,1,11.01,0.0,0,1,0,0
35164,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
82958,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,0.48,0.0,15,1,0,0
26775,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
56381,178264,0.041116354,11,13,,1,0,13,4,0,4,4,3.06,0.0,7,0,0,0
76956,102590,0.0,6,6,,0,0,3,1,0,5,0,26.29,0.0,0,0,0,0
29817,7538,0.014072961,0,0,,0,0,0,0,0,0,0,21.14,0.0,0,0,0,0
13757,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,3.65,0.0,25,4,0,0
25836,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
68275,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,0.0,1.26,4,0,0,4
93088,4001,0.007122317,0,0,,0,0,0,0,0,1,0,24.52,2.83,1,0,0,0
31137,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,5.84,0.0,0,0,0,0
18376,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
26206,90114,0.0,6,6,30.0,2,0,6,1,0,8,0,43.21,0.0,1,0,0,0
50727,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,86.86,0.0,0,0,0,0
21297,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,4.83,0.0,1,0,0,0
98146,178264,0.041116354,11,13,,1,0,13,4,0,4,4,8.49,0.0,0,0,0,0
32434,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,5.74,0.0,8,0,0,0
42579,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,0.0,0.0,0,0,0,0
73102,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,4.61,0.0,17,1,0,0
76543,57107,0.174739084,4,6,100.0,0,0,5,10,0,3,9,26.42,9.38,2,0,0,1
86413,73148,0.092290642,5,5,165.0,1,0,3,2,0,2,2,0.0,22.18,4,0,0,0
47183,178264,0.041116354,11,13,,1,0,13,4,0,4,4,0.05,0.0,1,0,0,0
17120,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
97748,38075,0.31019913,3,4,,0,0,0,0,0,0,1,28.57,0.0,3,0,0,0
13332,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,2.3,0.0,5,0,0,0
46896,155427,0.041124634,8,9,,1,0,6,2,0,10,5,1.13,17.89,0,1,0,0
97055,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,4.6,22.57,4,0,0,0
31557,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
74724,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,47.75,0.0,0,0,0,0
24107,155427,0.041124634,8,9,,1,0,6,2,0,10,5,5.15,0.0,0,1,0,0
12888,38075,0.31019913,3,4,,0,0,0,0,0,0,1,37.67,10.49,1,0,0,0
22356,76156,0.246031548,5,5,2715.0,3,1,7,6,0,3,4,5.06,0.0,3,1,0,0
88893,67710,0.081943463,5,7,,1,0,10,0,0,4,20,7.64,0.0,19,0,0,1
69862,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,8.72,1,0,0,0
99712,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,57.16,0,0,0,0
16272,112804,0.000991363,8,9,,1,1,14,2,0,9,3,9.66,0.0,2,0,0,0
45391,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,6.31,7.91,1,0,0,0
38524,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,0.0,0,1,0,0
60224,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,0.0,51.04,7,0,0,0
43415,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,42.51,0.0,2,0,0,0
91544,142243,0.000995363,8,8,,1,0,7,8,0,5,1,0.0,5.89,2,0,0,0
11416,94564,0.219006007,4,4,,1,0,3,2,0,4,3,6.34,32.66,0,0,0,0
54573,76284,0.313924552,4,6,3855.0,2,0,10,3,0,10,11,0.84,35.33,3,0,0,0
85703,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
33868,175518,0.300322518,4,4,,1,0,10,3,0,9,6,19.51,0.0,0,0,0,0
82458,116742,0.007658515,5,10,2301.0,3,1,24,1,1,19,56,5.77,3.06,17,1,0,0
40110,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,0.28,0.0,2,0,0,0
21500,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,3.2,37.81,4,0,0,0
65329,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,11.42,0.0,0,0,0,0
45703,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,11.08,0.0,1,0,0,0
38949,9553,0.072157581,0,0,,0,0,1,0,0,0,1,69.42,0.0,0,0,0,0
72522,9553,0.072157581,0,0,,0,0,1,0,0,0,1,28.57,14.78,0,0,0,0
